ID,Emotion,Label,WavPath,Text
Sess09_script02_F009,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F009.wav,아 그러니까. .
Sess09_script01_F020,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F020.wav,아 됐어.
Sess09_script03_F001,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F001.wav,네 이유진입니다.
Sess09_script05_F001,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F001.wav,안녕하세요 팀장님.
Sess09_script06_F011,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F011.wav,에이 설마. 네개.
Sess09_script02_F008,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F008.wav,아 지섭씨. 아 사람하고 고라니라니. 구분을 못 할 정도는 아니잖아.
Sess09_impro02_F007,surprise,1,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F007.wav,약통?
Sess09_impro04_F014,angry,2,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F014.wav,그게 무슨 문제가 있나요? 윤찬 대리 어 성환 대리가 이렇게 쓰셨는데.
Sess09_script06_F014,surprise,1,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F014.wav,아 뭔데 뭔데 빨리.
Sess09_impro03_F007,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F007.wav,네? 이게 맛이 없다구요?
Sess09_impro02_F022,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F022.wav,아 빨리.
Sess09_impro01_F024,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F024.wav,우리 아들 웃는 거 보니까 마음이 다 가라앉더라. 우리 아들은 내게 아들이자 남편이고 또 내 가족이고 내 분신이니까 아들 너무 슬퍼하지마 지연이도 똑같이 아파하고 있을 거야 조금만 견디다보면 금방 나아지겠지. 너가 슬프면 엄마도 너무 슬퍼.
Sess09_impro03_F026,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F026.wav,좋아요.
Sess09_impro04_F020,angry,2,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F020.wav,아니 저 성환 씨 지금 말이 너무 심하신 거 같은데. 
Sess09_impro03_F015,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F015.wav,그런걸 만드는 걸 아니라구요그래도 가게 운영을 하다보면 언론도 중요하고 품평도 중요해요. 근데 이미 그렇게 언론에 많이 탔으면 이 요리는 충분히 가치가 있는 요리라구요.
Sess09_impro03_F006,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F006.wav,네.
Sess09_script06_F004,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F004.wav,응 친오빠 다 얼어죽었네.
Sess09_impro02_F004,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F004.wav,음.
Sess09_impro02_F017,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F017.wav,에 당연히 걱정하지.
Sess09_impro03_F024,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F024.wav,네.
Sess09_impro01_F019,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F019.wav,아유 아들.
Sess09_impro02_F018,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F018.wav,근데 오빠 우리 윤서도 자니까 오랜만에 오빠한테 듣고 싶은 말이 있는데.
Sess09_impro03_F002,neutral,4,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F002.wav,짬뽕을 어떻게 맛을 내냐니요. 뭐 나야 뭐 오일 넣고 좀 이렇게 청양고추를 넣어서 좀 맵게 만들었어요. 요새 한국인들이 매운 걸 많이 좋아하다 보니까 트렌드에 맞춰서 만든 거죠. 
Sess09_script03_F004,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F004.wav,네 맞습니다. 감사합니다.
Sess09_impro03_F001,neutral,4,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F001.wav,네.
Sess09_impro04_F021,angry,2,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F021.wav,잠깐만요. 성환 씨 너무 흥분하신 거 같은데 어 이게 잠깐 오해가 있었던 거 같아요. 
Sess09_script03_F016,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F016.wav,사랑을 했다요?
Sess09_script03_F012,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F012.wav,네? 아뇨 없습니다.
Sess09_impro04_F023,angry,2,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F023.wav,성환씨 성환씨 잠깐만요. 성환씨 잠깐만.
Sess09_script01_F019,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F019.wav,아니 아 하도 불쌍하고 보잘것 없어 보여서 해준다고 한 거지 내가 어? 내가 당신처럼 어리버리한 남자를 뭐가 좋다고 내가 결혼 해 응?
Sess09_impro01_F028,happy,5,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F028.wav,계란말이도 엄마가 이번에 솜씨 한번 발휘해줄게. 밥 먹자
Sess09_script01_F038,happy,5,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F038.wav,대신 프로포즈는 내가 먼저 했으니까 결혼식은 정말 멋지게 해줘야돼? 알겠지?
Sess09_impro01_F025,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F025.wav,그래. 엄마가 네 마음 다 알 순 없지만 엄마가 미안하다. 우리 아들 몰라줬네.
Sess09_impro01_F007,neutral,4,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F007.wav,왜 누가 우리 아들 못한다 그랬어 누가.
Sess09_script04_F020,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F020.wav,당신 우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 당신한테 예쁜 모습 좋은 모습만 남기고 싶어.
Sess09_script03_F006,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F006.wav,취미요? 아 저는 어 요새 유튜브 브이로그 영상을 찍고 있습니다.
Sess09_script03_F017,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F017.wav, 아 지금 아 여기서 춤추고 노래를 하라구요?
Sess09_impro04_F012,surprise,1,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F012.wav,해주셨던 거잖아요 근데부장님이요 저는 그런 얘기는 못 한 이 프로젝트에 보면 성환씨 이름 밖에 없어요.
Sess09_impro03_F022,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F022.wav, 진짜 내가 어이가 없어서. 내가 이 당신 짬뽕도 다른 짬뽕들과 차이가 있다면 아니면 그냥 당신이 나가요. 아니 당신 필요 없을 거 같아요. 그냥 나가요. 어? 내 피와 땀이 쩔어있는 이곳에서 당신이 더 이상 함부로 얘기할 수 없게 만들 테니까 지금 당장 짬뽕 만들어서 와라고요.
Sess09_script01_F016,surprise,1,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F016.wav,셋. 
Sess09_script02_F022,fear,0,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F022.wav, 살아있나봐. 어떡해 어떡해.
Sess09_script03_F010,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F010.wav,네? 어 어 어째서.
Sess09_script01_F028,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F028.wav, 아유 진짜 내가 아유 참 나. 
Sess09_impro01_F011,angry,2,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F011.wav,어.
Sess09_impro01_F021,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F021.wav,에이 어아들만 힘들겠 지연이도 힘들겠지. 그니까아니야 밥이나 먹어. 밥 먹고 다시 기운 내보자 아들.
Sess09_script05_F002,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F002.wav, 아직 회의 시작 전이죠?
Sess09_script02_F013,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F013.wav, 아 이건 사람이면 사람이면 이러면 안되는 거잖아. 당신 이런 사람 아니잖아 왜이러는건데. 
Sess09_script03_F011,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F011.wav, 네.
Sess09_script05_F003,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F003.wav,어 팀장님 좀 섭섭해서 찾아왔어요. 어 이번 환경 단체 프로젝트에서 저를 빼고 다른 분하고 파트너를 짜셨다면서요.
Sess09_script06_F001,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F001.wav,
Sess09_script03_F020,angry,2,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F020.wav,신성? 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장되게 썼지만 그렇다고 이걸 이런 식으로 하는게 오히려 신성모독 아닌가? 당신들 습관인 거 같은데 가뜩이나 취직이 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아? 
Sess09_script02_F014,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F014.wav,뭐?
Sess09_script01_F005,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F005.wav, 아이 빨리 얼른.
Sess09_impro02_F012,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F012.wav,에구 응오빠 근데 오빠 이렇게 해주니까 우리 옛날 생각난다.
Sess09_script05_F016,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F016.wav,그야 환경 단체와 지속적으로 이야기 나누며 어 그게 어.
Sess09_script06_F027,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F027.wav,현금으로 줄게끼아악 현금 현금 오빠 생각만 해도 너무 좋아.
Sess09_script01_F009,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F009.wav, 음 내 꿈은 오빠한테 시집가는거.
Sess09_script02_F024,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F024.wav, 지섭씨 제발 제발.
Sess09_impro04_F006,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F006.wav,근데 저희 이번에 프로젝트 진행하는 건 어떻게 잘 돼가고 있는 거죠?
Sess09_impro02_F001,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F001.wav,어유 당신 오셨어요?
Sess09_script04_F013,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F013.wav,아니야 난 아냐 틀렸어.
Sess09_script04_F019,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F019.wav,나두 살구 싶어. 나도 사람인데. 근데 6개월이잖아. 6개월이잖아. 6개월이라잖아. 싸우기엔 너무 늦었고 지쳤어.
Sess09_script05_F012,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F012.wav,네.
Sess09_script02_F003,surprise,1,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F003.wav,아 지금 생각할게 뭐 있어. 지섭씨는 여기있어. 어 일단 내가 가서 보고올테니까 여기 있어.
Sess09_script02_F016,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F016.wav,지섭씨 왜 이래?
Sess09_impro03_F023,neutral,4,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F023.wav,네.
Sess09_impro01_F026,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F026.wav,아까 잘 못 들어줘서 미안해. 우리 아들 진짜 힘들었구나. 
Sess09_script06_F009,angry,2,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F009.wav,"아 몰라 몰라 몰라 그게 당첨이 되겠냐! 어이구 어떤 여자가 될지 모르겠지만, 오빠 같은 남자랑 결혼 할 여자가 아주 불"
Sess09_script02_F019,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F019.wav,아 알았어.
Sess09_script03_F002,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F002.wav, 원래 인서울권 대학에 합격했지만 어 저희 집안 사정이 있어서
Sess09_impro03_F021,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F021.wav,아 그래요 뭐 좋아요. 뭐 내가 당신 짬뽕을 먹고 감탄을 하거나 어? 이게 진짜 맛있다고 인정을 하면 제가 당신 밑에서 개처럼 일할게요. 처음부터 설거지부터 하겠다구요. 근데 만약에 이게 진짜 맛이 없다. 그럼 당신이 내 밑에서 개처럼 일해요 아무말도 없이 내 경 경영권에 대해서 어떠한 이야기도 하지 말라구요. 한번 만들어보세요.
Sess09_script01_F008,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F008.wav,궁금해?
Sess09_script04_F022,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F022.wav,미안해.
Sess09_script03_F009,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F009.wav, 네.
Sess09_script06_F017,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F017.wav,제대로 꼬집어야 꿈인지 아닌지 알 수 있지? 어뜩해. 1등이라.
Sess09_script01_F017,happy,5,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F017.wav, 와 뭐야. 
Sess09_script04_F002,neutral,4,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F002.wav,요 앞 마트.
Sess09_impro04_F007,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F007.wav,아 네 좋아요. 프로젝트 이번 거 되게 괜찮은데.
Sess09_script05_F007,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F007.wav,아 뭐. 그건 뭐랄까 음 어 어 아쉬움 그래요 아쉬움. 
Sess09_script04_F009,surprise,1,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F009.wav,늦었어.
Sess09_impro03_F025,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F025.wav,알았어요알겠습 알겠습니다.
Sess09_script01_F011,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F011.wav,음 오빠 나랑 같이 살려면 꿈이 있어야 되는거 아니야? 
Sess09_script01_F003,surprise,1,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F003.wav,아 빨리
Sess09_script05_F008,neutral,4,KEMDy19/wav/Session09/Sess09_script05/Sess09_script05_F008.wav,우리 회사에서 제일 잘 나가는 팀장님과 어 새로운 TF팀을 꾸려서 능력을 인정 받고 싶었는데 아쉽게도 그걸 못하게 됐으니까요. 도대체 어떤 아이디어길래 절 빼고 날 빼고 추진하려는걸까? 뭐 이런 아쉬움인거죠. 
Sess09_script01_F033,happy,5,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F033.wav,자. 
Sess09_script06_F003,neutral,4,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F003.wav,"참나 백수가 가지가지 하네, 그거 방송 후에 검색하면 되지 무슨 본방사수 본방사수하면서 봐? 아휴 아주 정성 오지구요 지"
Sess09_impro03_F005,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F005.wav,어 저는 제 요리는 어 주방장님 뭔가 오해하시는 거 같은데 제 요리는 언론에서 인정한 요리에요.
Sess09_impro02_F027,surprise,1,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F027.wav,오빠 내가 그 말 못 듣고 내일 죽으면 어떡해?
Sess09_impro04_F003,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F003.wav,아이 그냥 뭐 회사생활 요즘 힘든 건 없죠?
Sess09_script02_F011,neutral,4,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F011.wav,하 지섭씨.
Sess09_impro02_F015,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F015.wav, 오빠 근데 내가 그때 오빠 그 모습 보고 또 반했잖아 진짜.
Sess09_script01_F026,sad,3,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F026.wav,진짜. 
Sess09_script06_F008,angry,2,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F008.wav,아 아 진짜 나 지금 드라마 봐야된다고 그냥 인터넷으로 인터넷으로 나중에 검색해 QR코드 찍으면 다 나와 요새.
Sess09_impro03_F008,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F008.wav,꾸준히 매출수익이 잘 올라가고 있는데 어떻게 이게 맛이 없을 수가 있어요?
Sess09_script04_F012,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F012.wav, 화 낸다고 달라질 거 없잖아.
Sess09_script02_F004,angry,2,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F004.wav,지섭씨. 
Sess09_script02_F007,surprise,1,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F007.wav,죽었는지 살았는지 아 우리가 친 사람이 없단 말이야.
Sess09_script01_F002,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F002.wav,고마워 근데 오빠는 꿈이 뭐야? 
Sess09_impro02_F016,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F016.wav,오빤 내가 죽을까봐 그렇게 걱정됐어?
Sess09_impro03_F010,angry,2,KEMDy19/wav/Session09/Sess09_impro03/Sess09_impro03_F010.wav,네.
Sess09_script01_F004,neutral,4,KEMDy19/wav/Session09/Sess09_script01/Sess09_script01_F004.wav,빨리 빨리. 
Sess09_impro04_F015,angry,2,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F015.wav, 아니 무슨 말을 또 그렇게 하실까 내가 이럴저희쪽에서는 문제는 없습니다.
Sess09_impro01_F014,sad,3,KEMDy19/wav/Session09/Sess09_impro01/Sess09_impro01_F014.wav,응. 아 근데 아들 요새 왜 이렇게 표정이 너무 안 좋을까? 김 부장 때문 아닌 거 같은데?
Sess09_script06_F028,happy,5,KEMDy19/wav/Session09/Sess09_script06/Sess09_script06_F028.wav,헤에 고주홍 고주홍 고주홍.
Sess09_script03_F003,neutral,4,KEMDy19/wav/Session09/Sess09_script03/Sess09_script03_F003.wav,네. 
Sess09_impro02_F020,neutral,4,KEMDy19/wav/Session09/Sess09_impro02/Sess09_impro02_F020.wav,오랜만에 사랑한다고 한 번 얘기해줘.
Sess09_impro04_F004,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F004.wav,성환 대리가 이쪽으로 넘어오고나서 팀 분위기가 엄청 좋아졌어요.
Sess09_script04_F021,sad,3,KEMDy19/wav/Session09/Sess09_script04/Sess09_script04_F021.wav,나 마지막 부탁이 있어. 둘째 결혼 시키고 당신도 재혼해 혹시나 애들 결혼 전에 재혼하면 애들도 상처 받을 수 있으니까 애들 결혼만 시켜줘 그리고 좋은 여자 만나 알았지?
Sess09_impro04_F009,neutral,4,KEMDy19/wav/Session09/Sess09_impro04/Sess09_impro04_F009.wav,제가 아 네근데 이게 좀 과해요. 과한 거 같아요.
Sess09_script02_F005,surprise,1,KEMDy19/wav/Session09/Sess09_script02/Sess09_script02_F005.wav,아니 아 그게 말야 아무것도 도로에 아무것도 없어.
Sess17_script04_M014,angry,2,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M014.wav,맞아요 그 지속성. 그리고 기본적으로 이번 프로젝트는 3년이란 시간을 기본 바탕으로 하고 있습니다. 그 중에 가장 필요한게 담당자의 책임감과 꾸준함이죠. 환경 문제가 한번에 해결되는게 아니니까요. 하지만 소은씨는 그 기본 마저 안되어 있다고요. 자기 보고서 하나도 제대로 완수 못하고 오타를 내는 담당자에게 어떻게 3년이나 지속되는 프로젝트를 맡길 수 있습니까?
Sess17_script05_M019,fear,0,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M019.wav,자꾸 이러면 나도 더 이상은 안 참아. 
Sess17_script06_M011,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M011.wav,근데 꿈은 왜 물어 본거야?
Sess17_script04_M003,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M003.wav,예 그렇게 됐습니다.
Sess17_impro01_M012,neutral,4,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_M012.wav,지금 그게 중요해?
Sess17_script06_M004,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M004.wav,글쎄 그냥 열심히 일해서 지금 일하는 중국집 주인 되는거
Sess17_impro01_M023,sad,3,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_M023.wav,왜 왜 나한테만 이런 일이 생기는지 모르겠어. 김 부장도 그렇고 지연이도 그렇고 나한테만 이런 일이 생기는 거 같아.
Sess17_script03_M002,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_M002.wav,어 지방대 출신이시네요.
Sess17_script04_M002,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M002.wav,예 그렇습니다만 어쩐 일이세요?
Sess17_script02_M006,neutral,4,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_M006.wav,어 뭔데 아 한참 재밌게 보고 있는데.
Sess17_script06_M028,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M028.wav,이게 뭔데?
Sess17_impro02_M016,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_M016.wav,이게 지금 탕수육이에요 이게? 이게 그냥 고기 그냥 아무거나 갖다 튀긴 거지.
Sess17_script01_M002,disgust,6,KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_M002.wav,친오빠한테 오지구 지리구가 뭐냐 넌.
Sess17_impro04_M011,neutral,4,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_M011.wav,그따위로 했다니요. 원래 전무님이 추진했을 당시에 이게 말이 안 되는 프로젝트였어요. 그래서 저한테 넘어온 거고.
Sess17_script04_M015,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M015.wav,이제 제 이야기는 끝난 것 같은데 회의 시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해한것 같애요. 버려진 5분만큼 본인을 발전 시키고 나중에 다시 만납시다. 그럼 나가주시죠.
Sess17_script06_M025,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M025.wav,뭐? 갑자기 왜 왜 그래?
Sess17_impro03_M028,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_M028.wav, 에휴 그럼 뭐 따라죽어야지.
Sess17_script05_M015,fear,0,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M015.wav,그러니까 그냥 이대로 가자. 어? 나 이번에 들키면 공무원 시험도 못 봐.
Sess17_impro04_M001,neutral,4,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_M001.wav,예 부르셨어요.
Sess17_script06_M012,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M012.wav,에이 농담이지 사실 내 꿈은 말이야.
Sess17_impro03_M006,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_M006.wav,병원 갔다 왔어?
Sess17_script03_M014,disgust,6,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_M014.wav, 설마가 사람 잡는다고 하잖아요. 특기가 노래랑 춤이라며? 보여줄 수 있어요? 요즘 노 유행하는 노래 있잖아요. 그 뭐지 그거? 그 초등학생들도 부르는 노래 그 사랑을 했다?
Sess17_impro02_M018,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_M018.wav,아니 당신이 만든 이 요리를 보고 보고 그런 말을 해요. 염치가 있어야지. 사람이 아 요리를 이따위로 해놓고 무슨 말을 그렇게 해요 그렇게 하긴
Sess17_script05_M002,surprise,1,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M002.wav,씨 아 그러니까 날 말렸어야지 내가 술 먹어서 운전 안한다고 했잖아. 
Sess17_script05_M034,fear,0,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M034.wav,이미 늦었어.
Sess17_impro03_M007,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_M007.wav,병원을 가야지 그래도 다쳤는데.
Sess17_impro02_M009,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_M009.wav,그러니까 맛 없어서 제가 여기 온 거 아니에요 지금. 
Sess17_script03_M013,disgust,6,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_M013.wav,음 아이 뭐. 연애 이야기를 물어 본 건 저도 실례였으니까 이해해주시구요. 어 어쨌든 이게 뭐 다 면접 보는 방식 중에 하나니까 이해하시죠? 그리고 이력서 보니까 여기 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?
Sess17_impro02_M020,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_M020.wav,분해요?
Sess17_script04_M004,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M004.wav,뭐 일 하는데 마음 맞고 아이디어 비슷한 사람끼리 하는거죠 뭐 누굴 차고 차이는 건 아닌 것 같습니다만
Sess17_script05_M033,surprise,1,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M033.wav,완전히 끝장내야지. 
Sess17_script03_M004,neutral,4,KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_M004.wav,감사합니다근데 이게 장점이면서도 단점이네. 지방대 이공계 출신에 더군다나 대학원을 나왔으니까 나이도 많고 경력은 회사 생활 딸랑 삼 개월 빼고는 전무하고.
Sess17_impro03_M005,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_M005.wav,붙이고 했으니까 걱정아 봐봐 많이 다쳤네. 아흐. 어쩌다 다쳤는데? 
Sess17_script02_M017,sad,3,KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_M017.wav,뭐? 당신 어릴적에 사고로 돌아가셨다고 했잖아? 나 속인거야?
Sess17_impro03_M002,neutral,4,KEMDy19/wav/Session17/Sess17_impro03/Sess17_impro03_M002.wav,그래 그래. 아니 잠깐만. 손이 왜 그래?
Sess17_impro04_M017,surprise,1,KEMDy19/wav/Session17/Sess17_impro04/Sess17_impro04_M017.wav,윤찬 대리한테도이거 제가 폭로할 거예요.
Sess17_script05_M022,fear,0,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M022.wav,나 지금 망가트리려고 너 지금 작정했잖아. 어? 우리 미래가 중요해? 너 입만 뻥끗해봐 너도 똑같이 만들어줄테니까.
Sess17_impro01_M017,surprise,1,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_M017.wav,지연이가 헤어지재?
Sess17_script06_M018,neutral,4,KEMDy19/wav/Session17/Sess17_script06/Sess17_script06_M018.wav,유진아 이거 봐봐. 널 위해 선물을 준비했어.
Sess17_impro02_M019,angry,2,KEMDy19/wav/Session17/Sess17_impro02/Sess17_impro02_M019.wav,개무시하는 게 아니라
Sess17_script05_M018,fear,0,KEMDy19/wav/Session17/Sess17_script05/Sess17_script05_M018.wav,내가야 전화기 내려놔.
Sess17_impro01_M016,neutral,4,KEMDy19/wav/Session17/Sess17_impro01/Sess17_impro01_M016.wav,김 부장도 그렇고 지연이도 그렇고.
Sess17_script04_M011,neutral,4,KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_M011.wav, 좋은 질문이군요. 솔직히 소은씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은씨 같은 스타일을 싫어합니다.
